time [s],Chamber Pressure [Pa],Tank Pressure [Pa],Gas Tank Pressure [Pa],Oxidizer Mass Flow Rate [kg/s],Oxidizer mass consumption [kg],Oxidizer Residual Volume [m^3],Gas volume flow rate [m^3],Fuel mass flow rate [kg/s],Fuel Mass Consumption [kg],Fuel Port Diameter [m],Oxidizer Mass Flux [kg/m^2/s],Fuel Regression Rate [m/s],Nozzle Throat Diameter [m],Nozzle Exit Pressure [Pa],Thrust Coefficient,Specific Exhaust Velocity [m/s],O/F,Thrust [N],Total Impulse [N-s]
,Pc,Pt,Pg,mox,Mox,Vox,vg,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
9.07,1419995.835,2266746.96,2266746.96,1.016020182,13.38608578,0.000751188,8.55E-06,0.312063925,3.78605616,0.119696329,90.29231604,0.001909515,0.0377,52365.85509,1.314993204,1192.649511,3.256812873,2633.79356,36390.13838
9.08,1419183.726,2264900.216,2264900.216,1.015398393,13.3962345,0.00074266,8.53E-06,0.311910497,3.789174634,0.119752314,90.15270561,0.001907684,0.0377,52336.02592,1.314786137,1192.665355,3.256418785,2631.872771,36416.43929
9.09,1418374.144,2263054.011,2263054.011,1.014776647,13.40639375,0.000734123,8.54E-06,0.311757096,3.79229437,0.119808301,90.01331636,0.001905855,0.0377,52306.29155,1.314579485,1192.681099,3.256026663,2629.957975,36442.77586
9.1,1417564.651,2261214.674,2261214.674,1.014156977,13.41653004,0.000725605,8.52E-06,0.311604107,3.795409778,0.119864292,89.87432783,0.00190403,0.0377,52276.56183,1.314372625,1192.696873,3.255634027,2628.043398,36469.03845
9.11,1416757.676,2259375.861,2259375.861,1.013537347,13.42667689,0.000717078,8.53E-06,0.311451144,3.798526452,0.119920285,89.73555891,0.001902207,0.0377,52246.92662,1.314166181,1192.712547,3.255243352,2626.134793,36495.33675
9.12,1415950.785,2257543.884,2257543.884,1.012919783,13.43680079,0.000708571,8.51E-06,0.311298592,3.801638802,0.119976281,89.5971885,0.001900388,0.0377,52217.29592,1.313959528,1192.728252,3.254852159,2624.226397,36521.56114
9.13,1415146.404,2255712.415,2255712.415,1.012302256,13.44693528,0.000700054,8.52E-06,0.311146064,3.804752423,0.12003228,89.45903614,0.00189857,0.0377,52187.75942,1.313753292,1192.743858,3.254462922,2622.323952,36547.8213
9.14,1414342.102,2253887.752,2253887.752,1.011686787,13.45704684,0.000691557,8.50E-06,0.310993946,3.807861725,0.120088281,89.32128008,0.001896757,0.0377,52158.2273,1.313546847,1192.759496,3.254073165,2620.421706,36574.00762
9.15,1413540.301,2252063.583,2252063.583,1.01107135,13.46716902,0.000683051,8.51E-06,0.310841852,3.810972302,0.120144286,89.18374054,0.001894946,0.0377,52128.78909,1.313340818,1192.775035,3.253685358,2618.525391,36600.22976
9.16,1412738.575,2250246.186,2250246.186,1.010457964,13.47726827,0.000674564,8.49E-06,0.310690166,3.814078563,0.120200293,89.04659512,0.001893138,0.0377,52099.35511,1.313134579,1192.790607,3.253297027,2616.629264,36626.37813
9.17,1411939.342,2248429.27,2248429.27,1.009844605,13.48737817,0.000666069,8.50E-06,0.310538503,3.817186105,0.120256303,88.90966468,0.001891333,0.0377,52070.01474,1.312928757,1192.806081,3.252910643,2614.739048,36652.56237
9.18,1411140.178,2246619.096,2246619.096,1.00923329,13.49746517,0.000657592,8.48E-06,0.310387247,3.820289335,0.120312316,88.77312619,0.001889532,0.0377,52040.67847,1.312722726,1192.821588,3.25252373,2612.849009,36678.67291
9.19,1410343.499,2244809.387,2244809.387,1.008621997,13.50756284,0.000649107,8.49E-06,0.310236013,3.82339385,0.120368331,88.63680116,0.001887732,0.0377,52011.43549,1.31251711,1192.836999,3.252138759,2610.964861,36704.81938
9.2,1409546.885,2243006.39,2243006.39,1.008012741,13.51763762,0.000640641,8.47E-06,0.310085185,3.826494056,0.12042435,88.50086593,0.001885937,0.0377,51982.19648,1.312311285,1192.852443,3.251753258,2609.08088,36730.89221
9.21,1408752.747,2241203.844,2241203.844,1.007403503,13.52772309,0.000632165,8.48E-06,0.309934377,3.829595553,0.120480371,88.36514266,0.001884143,0.0377,51953.05047,1.312105876,1192.867791,3.251369693,2607.20277,36757.00102
9.22,1407958.67,2239407.978,2239407.978,1.006796293,13.5377857,0.000623709,8.46E-06,0.309783974,3.832692745,0.120536395,88.22980705,0.001882353,0.0377,51923.90828,1.311900257,1192.883173,3.250985594,2605.324816,36783.03627
9.23,1407167.061,2237612.55,2237612.55,1.006189097,13.54785902,0.000615245,8.47E-06,0.309633591,3.835791232,0.120592422,88.0946819,0.001880565,0.0377,51894.85878,1.311695054,1192.898461,3.250603426,2603.452713,36809.10754
9.24,1406375.508,2235823.772,2235823.772,1.005583922,13.55790949,0.000606799,8.45E-06,0.309483612,3.838885418,0.120648451,87.9599423,0.001878782,0.0377,51865.81296,1.311489641,1192.913783,3.250220722,2601.580757,36835.10532
9.25,1405586.414,2234035.417,2234035.417,1.004978758,13.56797069,0.000598344,8.46E-06,0.309333651,3.841980904,0.120704484,87.82541168,0.001877,0.0377,51836.85953,1.311284644,1192.929011,3.249839944,2599.714632,36861.13918
9.26,1404797.372,2232253.682,2232253.682,1.004375606,13.57800907,0.000589908,8.44E-06,0.309184093,3.845072093,0.120760519,87.69126449,0.001875222,0.0377,51807.90963,1.311079437,1192.944275,3.249458627,2597.848643,36887.09962
9.27,1404010.781,2230472.358,2230472.358,1.003772461,13.5880582,0.000581464,8.45E-06,0.309034553,3.848164586,0.120816557,87.55732482,0.001873445,0.0377,51779.05182,1.310874645,1192.959445,3.24907923,2595.988466,36913.09618
9.28,1403224.239,2228697.622,2228697.622,1.003171321,13.59808452,0.000573038,8.43E-06,0.308885413,3.851252785,0.120872598,87.42376649,0.001871673,0.0377,51750.1974,1.310669643,1192.974651,3.248699292,2594.128415,36939.01939
9.29,1402440.138,2226923.284,2226923.284,1.002570183,13.60812163,0.000564604,8.44E-06,0.308736291,3.854342294,0.120928642,87.29041422,0.001869902,0.0377,51721.43477,1.310465056,1192.989765,3.248321269,2592.274156,36964.97877
9.3,1401656.081,2225155.505,2225155.505,1.001971043,13.61813593,0.000556188,8.42E-06,0.308587568,3.857427512,0.120984688,87.15744122,0.001868136,0.0377,51692.67538,1.310260259,1193.004915,3.247942702,2590.420013,36990.86487
9.31,1400874.459,2223388.109,2223388.109,1.001371902,13.62816105,0.000547764,8.43E-06,0.308438862,3.860514045,0.121040737,87.02467285,0.001866371,0.0377,51664.00746,1.310055877,1193.019974,3.247566045,2588.571643,37016.78719
9.32,1400092.876,2221627.244,2221627.244,1.000774751,13.63816338,0.000539359,8.41E-06,0.308290554,3.863596291,0.121096789,86.89228167,0.00186461,0.0377,51635.34265,1.309851284,1193.03507,3.247188841,2586.723379,37042.6363
9.33,1399313.719,2219866.748,2219866.748,1.000177594,13.64817654,0.000530944,8.42E-06,0.308142262,3.866679856,0.121152844,86.76009369,0.001862851,0.0377,51606.769,1.309647106,1193.050076,3.246813543,2584.880868,37068.52168
9.34,1398534.598,2218112.754,2218112.754,0.999582421,13.65816694,0.000522549,8.40E-06,0.307994366,3.869759137,0.121208902,86.6282809,0.001861096,0.0377,51578.19824,1.309442717,1193.065119,3.246437694,2583.038454,37094.33392
9.35,1397757.893,2216359.116,2216359.116,0.998987238,13.66816819,0.000514144,8.41E-06,0.307846486,3.872839743,0.121264962,86.4966699,0.001859342,0.0377,51549.71823,1.309238743,1193.080071,3.246063747,2581.201771,37120.18248
9.36,1396981.22,2214611.95,2214611.95,0.998394032,13.67814669,0.000505759,8.39E-06,0.307699001,3.875916068,0.121321025,86.36543208,0.001857592,0.0377,51521.24085,1.309034556,1193.095061,3.245689246,2579.365173,37145.95796
9.37,1396206.956,2212865.128,2212865.128,0.997800813,13.68813607,0.000497365,8.40E-06,0.307551531,3.878993723,0.121377091,86.23439467,0.001855844,0.0377,51492.85379,1.308830784,1193.109961,3.245316644,2577.534286,37171.7698
9.38,1395432.718,2211124.748,2211124.748,0.997209563,13.69810271,0.000488989,8.38E-06,0.307404454,3.8820671,0.12143316,86.10372843,0.0018541,0.0377,51464.46908,1.308626798,1193.124898,3.244943485,2575.703473,37197.50864
9.39,1394660.881,2209384.7,2209384.7,0.996618297,13.70808026,0.000480605,8.39E-06,0.307257392,3.885141812,0.121489232,85.97326124,0.001852358,0.0377,51436.17427,1.308423226,1193.139746,3.244572219,2573.87835,37223.2839
9.4,1393889.066,2207651.066,2207651.066,0.996028992,13.71803508,0.000472239,8.37E-06,0.307110722,3.888212249,0.121545306,85.84316324,0.00185062,0.0377,51407.88155,1.30821944,1193.154631,3.244200394,2572.053289,37248.98621
9.41,1393119.643,2205917.75,2205917.75,0.995439668,13.72800083,0.000463865,8.38E-06,0.306964066,3.891284026,0.121601384,85.71326291,0.001848883,0.0377,51379.6783,1.308016067,1193.169426,3.243830459,2570.233899,37274.72499
9.42,1392350.238,2204190.82,2204190.82,0.994852299,13.73794388,0.000455509,8.36E-06,0.306817801,3.894351532,0.121657464,85.58372981,0.00184715,0.0377,51351.47688,1.307812479,1193.184259,3.243459962,2568.414559,37300.39089
9.43,1391583.217,2202464.195,2202464.195,0.994264906,13.74789788,0.000447145,8.37E-06,0.306671549,3.897420381,0.121713547,85.45439304,0.001845419,0.0377,51323.36452,1.307609304,1193.199002,3.243091349,2566.600868,37326.0933
9.44,1390816.209,2200743.928,2200743.928,0.993679462,13.75782919,0.000438799,8.35E-06,0.306525686,3.900484964,0.121769632,85.32542154,0.001843692,0.0377,51295.25372,1.307405912,1193.213783,3.242722173,2564.787218,37351.7229
9.45,1390051.577,2199023.955,2199023.955,0.99309399,13.76777147,0.000430444,8.36E-06,0.306379836,3.903550895,0.121825721,85.19664502,0.001841966,0.0377,51267.23157,1.307202934,1193.228475,3.242354877,2562.979197,37377.38907
9.46,1389286.954,2197310.31,2197310.31,0.99251046,13.77769107,0.000422108,8.34E-06,0.306234375,3.906612562,0.121881812,85.06823184,0.001840244,0.0377,51239.21073,1.306999737,1193.243204,3.241987014,2561.171204,37402.98249
9.47,1388524.698,2195596.947,2195596.947,0.9919269,13.78762167,0.000413763,8.35E-06,0.306088925,3.909675582,0.121937906,84.94001231,0.001838524,0.0377,51211.27813,1.306796953,1193.257844,3.241621028,2559.368821,37428.61252
9.48,1387762.448,2193889.885,2193889.885,0.991345274,13.79752962,0.000405437,8.33E-06,0.305943862,3.912734342,0.121994003,84.81215419,0.001836808,0.0377,51183.34659,1.306593951,1193.272522,3.241254473,2557.566455,37454.16986
9.49,1387002.556,2192183.092,2192183.092,0.990763614,13.80744858,0.000397102,8.34E-06,0.305798811,3.915794459,0.122050103,84.68448841,0.001835093,0.0377,51155.50288,1.306391361,1193.28711,3.240889789,2555.769679,37479.76387
9.5,1386242.665,2190482.573,2190482.573,0.990183882,13.8173449,0.000388786,8.32E-06,0.305654145,3.91885032,0.122106205,84.55718212,0.001833382,0.0377,51127.65997,1.306188551,1193.301737,3.240524534,2553.97291,37505.28526
9.51,1385485.125,2188782.31,2188782.31,0.989604113,13.82725225,0.00038046,8.33E-06,0.30550949,3.921907542,0.122162311,84.43006687,0.001831673,0.0377,51099.90451,1.305986152,1193.316274,3.240161147,2552.18171,37530.84335
9.52,1384727.581,2187088.294,2187088.294,0.989026265,13.83713699,0.000372154,8.31E-06,0.30536522,3.924960511,0.122218419,84.30330921,0.001829967,0.0377,51072.1496,1.305783534,1193.33085,3.239797186,2550.390506,37556.32889
9.53,1383972.381,2185394.523,2185394.523,0.988448376,13.84703278,0.000363838,8.32E-06,0.305220959,3.928014846,0.12227453,84.17674129,0.001828263,0.0377,51044.48173,1.305581326,1193.345336,3.239435088,2548.604852,37581.85118
9.54,1383217.173,2183706.971,2183706.971,0.987872402,13.85690596,0.000355541,8.30E-06,0.305077082,3.931064931,0.122330643,84.05052909,0.001826563,0.0377,51016.81418,1.305378898,1193.35986,3.239072414,2546.819184,37607.30099
9.55,1382464.3,2182019.652,2182019.652,0.987296384,13.86679022,0.000347235,8.31E-06,0.304933214,3.934116387,0.12238676,83.92450532,0.001824865,0.0377,50989.23328,1.30517688,1193.374295,3.2387116,2545.039045,37632.78759
9.56,1381711.414,2180338.525,2180338.525,0.986722273,13.87665189,0.000338948,8.29E-06,0.304789729,3.937163597,0.122442879,83.79883542,0.00182317,0.0377,50961.65245,1.30497464,1193.388769,3.238350206,2543.258882,37658.20177
9.57,1380960.856,2178657.619,2178657.619,0.986148115,13.88652467,0.000330652,8.30E-06,0.304646251,3.940212181,0.122499001,83.67335267,0.001821477,0.0377,50934.15789,1.30477281,1193.403153,3.237990668,2541.484228,37683.65279
9.58,1380210.282,2176982.879,2176982.879,0.985575859,13.89637486,0.000322374,8.28E-06,0.304503156,3.943256523,0.122555126,83.54822193,0.001819788,0.0377,50906.66317,1.304570758,1193.417576,3.237630549,2539.709541,37709.03145
9.59,1379462.027,2175308.348,2175308.348,0.985003552,13.90623618,0.000314087,8.29E-06,0.304360067,3.946302244,0.122611254,83.42327708,0.0018181,0.0377,50879.25433,1.304369114,1193.43191,3.237272281,2537.940343,37734.447
9.6,1378713.753,2173639.956,2173639.956,0.98443314,13.91607494,0.000305819,8.27E-06,0.304217359,3.949343726,0.122667385,83.29868239,0.001816416,0.0377,50851.84509,1.304167248,1193.446282,3.23691343,2536.171101,37759.79026
9.61,1377967.789,2171971.762,2171971.762,0.983862674,13.92592484,0.000297542,8.28E-06,0.304074658,3.952386591,0.122723518,83.17427234,0.001814733,0.0377,50824.52137,1.303965791,1193.460565,3.236556425,2534.40733,37785.17045
9.62,1377221.801,2170309.681,2170309.681,0.983294096,13.9357522,0.000289284,8.26E-06,0.303932336,3.95542522,0.122779654,83.05021062,0.001813055,0.0377,50797.19701,1.303764109,1193.474886,3.236198835,2532.643504,37810.47841
9.63,1376478.117,2168647.786,2168647.786,0.982725461,13.94559072,0.000281016,8.27E-06,0.30379002,3.958465238,0.122835793,82.9263323,0.001811378,0.0377,50769.9578,1.303562836,1193.489118,3.235843088,2530.88513,37835.82334
9.64,1375734.404,2166991.977,2166991.977,0.982158708,13.95540672,0.000272767,8.25E-06,0.303648082,3.961501022,0.122891935,82.80280048,0.001809704,0.0377,50742.71772,1.303361338,1193.503389,3.235486753,2529.126691,37861.09611
9.65,1374992.987,2165336.344,2165336.344,0.981591895,13.9652339,0.000264509,8.26E-06,0.30350615,3.964538199,0.12294808,82.67945083,0.001808032,0.0377,50715.56242,1.303160248,1193.517571,3.235132257,2527.373685,37886.4059
9.66,1374251.538,2163686.77,2163686.77,0.981026957,13.97503856,0.00025627,8.24E-06,0.303364594,3.967571146,0.123004227,82.55644589,0.001806364,0.0377,50688.40604,1.302958932,1193.531791,3.234777171,2525.620603,37911.64358
9.67,1373512.377,2162037.362,2162037.362,0.980461957,13.98485443,0.000248021,8.25E-06,0.303223044,3.970605491,0.123060377,82.43362188,0.001804697,0.0377,50661.33407,1.302758024,1193.545923,3.23442392,2523.872936,37936.91833
9.68,1372773.18,2160393.987,2160393.987,0.979898825,13.99464781,0.000239792,8.23E-06,0.303081869,3.973635608,0.12311653,82.31114079,0.001803034,0.0377,50634.26079,1.30255689,1193.560093,3.234070076,2522.125184,37962.12104
9.69,1372036.264,2158750.765,2158750.765,0.979335627,14.00445241,0.000231553,8.24E-06,0.302940698,3.976667128,0.123172686,82.18883942,0.001801373,0.0377,50607.27157,1.302356162,1193.574174,3.233718063,2520.382827,37987.36086
9.7,1371299.307,2157113.552,2157113.552,0.978774291,14.01423452,0.000223332,8.22E-06,0.302799902,3.979694423,0.123228845,82.06687919,0.001799715,0.0377,50580.28082,1.302155208,1193.588294,3.233365456,2518.640376,38012.5287
9.71,1370564.623,2155476.482,2155476.482,0.978212886,14.02402789,0.000215103,8.23E-06,0.30265911,3.982723125,0.123285006,81.94509748,0.001798059,0.0377,50553.37378,1.30195466,1193.602324,3.233014675,2516.903301,38037.73369
9.72,1369829.895,2153845.394,2153845.394,0.977653338,14.03379879,0.000206892,8.21E-06,0.302518691,3.985747607,0.12334117,81.82365513,0.001796406,0.0377,50526.465,1.301753884,1193.616394,3.232663298,2515.166122,38062.86676
9.73,1369097.432,2152214.438,2152214.438,0.977093717,14.04358096,0.000198671,8.22E-06,0.302378275,3.988773499,0.123397337,81.70239012,0.001794755,0.0377,50499.63957,1.301553515,1193.630374,3.232313744,2513.434301,38088.03703
9.74,1368364.922,2150589.44,2150589.44,0.976535947,14.05334067,0.00019047,8.20E-06,0.302238232,3.991795173,0.123453507,81.58146272,0.001793108,0.0377,50472.8122,1.301352917,1193.644393,3.231963591,2511.702365,38113.13545
9.75,1367634.668,2148964.562,2148964.562,0.975978101,14.06311167,0.000182259,8.21E-06,0.302098191,3.994818263,0.12350968,81.46071145,0.001791462,0.0377,50446.06783,1.301152724,1193.658323,3.231615257,2509.97577,38138.2711
9.76,1366904.364,2147345.617,2147345.617,0.975422099,14.07286024,0.000174067,8.19E-06,0.301958521,3.997837138,0.123565855,81.34029607,0.001789819,0.0377,50419.32131,1.300952303,1193.672292,3.231266322,2508.249051,38163.33496
9.77,1366176.309,2145726.783,2145726.783,0.974866018,14.08262011,0.000165865,8.20E-06,0.301818853,4.000857433,0.123622034,81.22005564,0.001788179,0.0377,50392.65745,1.300752287,1193.686171,3.230919203,2506.527654,38188.43611
9.78,1365448.199,2144113.856,2144113.856,0.974311776,14.09235756,0.000157683,8.18E-06,0.301679554,4.003873517,0.123678215,81.10014937,0.001786541,0.0377,50365.99124,1.300552041,1193.70009,3.23057148,2504.806124,38213.46552
9.79,1364722.332,2142501.029,2142501.029,0.973757452,14.10210635,0.00014949,8.19E-06,0.301540258,4.006891024,0.123734399,80.98041688,0.001784906,0.0377,50339.40736,1.300352199,1193.713919,3.230225568,2503.089897,38238.53225
9.8,1363996.406,2140894.084,2140894.084,0.97320496,14.11183272,0.000141317,8.18E-06,0.30140133,4.009904323,0.123790585,80.86101683,0.001783273,0.0377,50312.82091,1.300152128,1193.727787,3.229879052,2501.373528,38263.52731
9.81,1363272.714,2139287.23,2139287.23,0.972652384,14.12157044,0.000133134,8.19E-06,0.301262403,4.01291905,0.123846775,80.74178942,0.001781643,0.0377,50286.31647,1.29995246,1193.741566,3.229534342,2499.662444,38288.55975
9.82,1362548.96,2137686.233,2137686.233,0.972101633,14.13128577,0.00012497,8.17E-06,0.301123844,4.015929572,0.123902967,80.62289273,0.001780016,0.0377,50259.80928,1.299752562,1193.755384,3.229189026,2497.951208,38313.52056
9.83,1361827.434,2136085.316,2136085.316,0.971550795,14.14101248,0.000116796,8.18E-06,0.300985285,4.018941527,0.123959162,80.50416753,0.00177839,0.0377,50233.38375,1.299553068,1193.769113,3.228845513,2496.245241,38338.51879
9.84,1361105.841,2134490.232,2134490.232,0.971001777,14.15071679,0.000108641,8.16E-06,0.300847092,4.021949279,0.12401536,80.38577137,0.001776768,0.0377,50206.95528,1.299353341,1193.78288,3.228501391,2494.539112,38363.44547
9.85,1360386.468,2132895.217,2132895.217,0.970452669,14.16043251,0.000100477,8.17E-06,0.300708899,4.024958469,0.124071561,80.26754556,0.001775147,0.0377,50180.60815,1.299154019,1193.796558,3.228159069,2492.838233,38388.4096
9.86,1359667.026,2131306.012,2131306.012,0.969905374,14.17012585,9.23E-05,8.15E-06,0.300571072,4.027963459,0.124127765,80.1496471,0.00177353,0.0377,50154.25788,1.298954464,1193.810275,3.227816136,2491.137185,38413.30223
9.87,1358949.796,2129716.866,2129716.866,0.969357987,14.17983061,8.42E-05,8.16E-06,0.300433244,4.03096989,0.124183971,80.03191785,0.001771915,0.0377,50127.98865,1.298755312,1193.823903,3.227474998,2489.441368,38438.23236
9.88,1358232.493,2128133.505,2128133.505,0.968812408,14.18951302,7.60E-05,8.14E-06,0.30029578,4.033972125,0.12424018,79.9145143,0.001770303,0.0377,50101.71608,1.298555927,1193.837569,3.227133248,2487.745373,38463.09106
9.89,1357517.396,2126550.193,2126550.193,0.968266732,14.19920686,6.79E-05,8.15E-06,0.300158315,4.036975805,0.124296392,79.79727884,0.001768692,0.0377,50075.52424,1.298356945,1193.851147,3.226793289,2486.054593,38487.98729
9.9,1356802.221,2124972.643,2124972.643,0.967722859,14.20887836,5.98E-05,8.13E-06,0.300021213,4.039975292,0.124352607,79.68036741,0.001767085,0.0377,50049.32887,1.298157729,1193.864763,3.226452716,2484.363625,38512.81215
9.91,1356089.245,2123395.132,2123395.132,0.967178887,14.21856132,5.16E-05,8.14E-06,0.299884109,4.042976229,0.124408825,79.56362296,0.001765479,0.0377,50023.21392,1.297958916,1193.87829,3.226113931,2482.677854,38537.67458
9.92,1355376.188,2121823.358,2121823.358,0.966636711,14.22822194,4.35E-05,8.12E-06,0.299747368,4.045972976,0.124465045,79.44720089,0.001763877,0.0377,49997.09527,1.297759868,1193.891855,3.225774529,2480.991886,38562.46571
9.93,1354665.323,2120251.614,2120251.614,0.966094434,14.23789405,3.54E-05,8.13E-06,0.299610624,4.048971176,0.124521269,79.33094471,0.001762277,0.0377,49971.05672,1.297561223,1193.905331,3.225436912,2479.311099,38587.29444
